Week,Rainfall(mm/week),CloudMovementSpeed(km/h),WindSpeed(km/h),SunlightDuration(hrs/day),ExtremeWeatherDays,SoilType,TerrainType,FertilizerType,FertilizerSuitability,SoilMoisture(%),CropType,Viability,GrowthGrade
33,190,47,28,5.9,4,Loam,Lowland,Not,No,100,Chili,Not Viable,Poor
33,190,47,28,5.9,4,Loam,Lowland,Organic,Yes,100,Kangkung,Viable,Good
33,190,47,28,5.9,4,Loam,Lowland,NPK,No,100,Kangkung,Not Viable,Poor
33,190,47,28,5.9,4,Loam,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
33,190,47,28,5.9,4,Loam,Upland,Not,No,94,Chili,Not Viable,Poor
33,190,47,28,5.9,4,Loam,Upland,Organic,Yes,92,Corn,Viable,Good
33,190,47,28,5.9,4,Loam,Upland,NPK,No,96,Kangkung,Not Viable,Poor
33,190,47,28,5.9,4,Loam,Upland,Ammonium Sulfate,No,90,Sweet Potato,Not Viable,Poor
33,190,47,28,5.9,4,Loam,Slope,Not,No,84,Chili,Not Viable,Poor
33,190,47,28,5.9,4,Loam,Slope,Organic,Yes,80,Sweet Potato,Viable,Good
33,190,47,28,5.9,4,Loam,Slope,NPK,No,81,Okra,Not Viable,Poor
33,190,47,28,5.9,4,Loam,Slope,Ammonium Sulfate,No,81,Corn,Not Viable,Poor
34,170,41,23,7,2,Sandy,Lowland,Not,No,85,Chili,Not Viable,Poor
34,170,41,23,7,2,Sandy,Lowland,Organic,No,84,Chili,Not Viable,Poor
34,170,41,23,7,2,Sandy,Lowland,NPK,Yes,84,Sweet Potato,Viable,Excellent
34,170,41,23,7,2,Sandy,Lowland,Ammonium Sulfate,No,84,Chili,Not Viable,Poor
34,170,41,23,7,2,Sandy,Upland,Not,No,79,Corn,Not Viable,Poor
34,170,41,23,7,2,Sandy,Upland,Organic,No,74,Chili,Not Viable,Poor
34,170,41,23,7,2,Sandy,Upland,NPK,Yes,70,Chili,Viable,Excellent
34,170,41,23,7,2,Sandy,Upland,Ammonium Sulfate,No,74,Kangkung,Not Viable,Poor
34,170,41,23,7,2,Sandy,Slope,Not,No,64,Corn,Not Viable,Poor
34,170,41,23,7,2,Sandy,Slope,Organic,No,66,Sweet Potato,Not Viable,Poor
34,170,41,23,7,2,Sandy,Slope,NPK,Yes,63,Chili,Viable,Good
34,170,41,23,7,2,Sandy,Slope,Ammonium Sulfate,No,61,Corn,Not Viable,Poor
34,170,41,23,7,2,Clay,Lowland,Not,No,100,Corn,Not Viable,Poor
34,170,41,23,7,2,Clay,Lowland,Organic,No,100,Corn,Not Viable,Poor
34,170,41,23,7,2,Clay,Lowland,NPK,No,100,Chili,Not Viable,Poor
34,170,41,23,7,2,Clay,Lowland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
34,170,41,23,7,2,Clay,Upland,Not,No,100,Sweet Potato,Not Viable,Poor
34,170,41,23,7,2,Clay,Upland,Organic,No,100,Kangkung,Not Viable,Poor
34,170,41,23,7,2,Clay,Upland,NPK,No,91,Kangkung,Not Viable,Poor
34,170,41,23,7,2,Clay,Upland,Ammonium Sulfate,No,94,Kangkung,Not Viable,Poor
34,170,41,23,7,2,Clay,Slope,Not,No,87,Chili,Not Viable,Poor
34,170,41,23,7,2,Clay,Slope,Organic,No,85,Chili,Not Viable,Poor
34,170,41,23,7,2,Clay,Slope,NPK,No,83,Corn,Not Viable,Poor
34,170,41,23,7,2,Clay,Slope,Ammonium Sulfate,No,80,Chili,Not Viable,Poor
34,170,41,23,7,2,Loam,Lowland,Not,No,91,Sweet Potato,Not Viable,Poor
34,170,41,23,7,2,Loam,Lowland,Organic,Yes,96,Corn,Viable,Excellent
34,170,41,23,7,2,Loam,Lowland,NPK,No,95,Chili,Not Viable,Poor
34,170,41,23,7,2,Loam,Lowland,Ammonium Sulfate,No,93,Corn,Not Viable,Poor
34,170,41,23,7,2,Loam,Upland,Not,No,84,Sweet Potato,Not Viable,Poor
34,170,41,23,7,2,Loam,Upland,Organic,Yes,81,Kangkung,Viable,Excellent
34,170,41,23,7,2,Loam,Upland,NPK,No,90,Kangkung,Not Viable,Poor
34,170,41,23,7,2,Loam,Upland,Ammonium Sulfate,No,82,Kangkung,Not Viable,Poor
34,170,41,23,7,2,Loam,Slope,Not,No,71,Kangkung,Not Viable,Poor
34,170,41,23,7,2,Loam,Slope,Organic,Yes,71,Okra,Viable,Excellent
34,170,41,23,7,2,Loam,Slope,NPK,No,71,Chili,Not Viable,Poor
34,170,41,23,7,2,Loam,Slope,Ammonium Sulfate,No,70,Sweet Potato,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Lowland,Not,No,78,Kangkung,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Lowland,Organic,No,76,Corn,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Lowland,NPK,Yes,84,Corn,Viable,Excellent
35,160,40,22,7.2,2,Sandy,Lowland,Ammonium Sulfate,No,81,Kangkung,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Upland,Not,No,71,Chili,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Upland,Organic,No,68,Kangkung,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Upland,NPK,Yes,69,Chili,Viable,Good
35,160,40,22,7.2,2,Sandy,Upland,Ammonium Sulfate,No,67,Okra,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Slope,Not,No,62,Sweet Potato,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Slope,Organic,No,64,Corn,Not Viable,Poor
35,160,40,22,7.2,2,Sandy,Slope,NPK,Yes,64,Okra,Viable,Good
35,160,40,22,7.2,2,Sandy,Slope,Ammonium Sulfate,No,58,Corn,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Lowland,Not,No,100,Chili,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Lowland,Organic,No,100,Kangkung,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Lowland,NPK,No,99,Chili,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Upland,Not,No,90,Sweet Potato,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Upland,Organic,No,92,Kangkung,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Upland,NPK,No,93,Sweet Potato,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Upland,Ammonium Sulfate,No,89,Kangkung,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Slope,Not,No,84,Chili,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Slope,Organic,No,75,Corn,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Slope,NPK,No,81,Sweet Potato,Not Viable,Poor
35,160,40,22,7.2,2,Clay,Slope,Ammonium Sulfate,No,79,Kangkung,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Lowland,Not,No,95,Corn,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Lowland,Organic,Yes,89,Corn,Viable,Excellent
35,160,40,22,7.2,2,Loam,Lowland,NPK,No,93,Chili,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Lowland,Ammonium Sulfate,No,89,Okra,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Upland,Not,No,77,Corn,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Upland,Organic,Yes,76,Okra,Viable,Excellent
35,160,40,22,7.2,2,Loam,Upland,NPK,No,78,Kangkung,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Upland,Ammonium Sulfate,No,76,Chili,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Slope,Not,No,69,Okra,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Slope,Organic,Yes,65,Corn,Viable,Good
35,160,40,22,7.2,2,Loam,Slope,NPK,No,71,Okra,Not Viable,Poor
35,160,40,22,7.2,2,Loam,Slope,Ammonium Sulfate,No,72,Corn,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Lowland,Not,No,92,Sweet Potato,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Lowland,Organic,No,95,Sweet Potato,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Lowland,NPK,Yes,90,Corn,Viable,Excellent
36,180,43,25,6.7,3,Sandy,Lowland,Ammonium Sulfate,No,94,Kangkung,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Upland,Not,No,77,Kangkung,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Upland,Organic,No,84,Sweet Potato,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Upland,NPK,Yes,85,Okra,Viable,Excellent
36,180,43,25,6.7,3,Sandy,Upland,Ammonium Sulfate,No,76,Sweet Potato,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Slope,Not,No,71,Kangkung,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Slope,Organic,No,70,Okra,Not Viable,Poor
36,180,43,25,6.7,3,Sandy,Slope,NPK,Yes,67,Okra,Viable,Good
36,180,43,25,6.7,3,Sandy,Slope,Ammonium Sulfate,No,68,Okra,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Lowland,Not,No,100,Chili,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Lowland,Organic,No,100,Chili,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Lowland,NPK,No,100,Chili,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Upland,Not,No,99,Okra,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Upland,Organic,No,100,Okra,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Upland,NPK,No,95,Okra,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Upland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Slope,Not,No,89,Okra,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Slope,Organic,No,90,Corn,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Slope,NPK,No,86,Corn,Not Viable,Poor
36,180,43,25,6.7,3,Clay,Slope,Ammonium Sulfate,No,94,Sweet Potato,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Lowland,Not,No,100,Chili,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Lowland,Organic,Yes,99,Kangkung,Viable,Excellent
36,180,43,25,6.7,3,Loam,Lowland,NPK,No,95,Okra,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Lowland,Ammonium Sulfate,No,97,Corn,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Upland,Not,No,90,Sweet Potato,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Upland,Organic,Yes,86,Sweet Potato,Viable,Excellent
36,180,43,25,6.7,3,Loam,Upland,NPK,No,92,Chili,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Upland,Ammonium Sulfate,No,87,Corn,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Slope,Not,No,81,Corn,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Slope,Organic,Yes,77,Chili,Viable,Excellent
36,180,43,25,6.7,3,Loam,Slope,NPK,No,85,Chili,Not Viable,Poor
36,180,43,25,6.7,3,Loam,Slope,Ammonium Sulfate,No,78,Corn,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Lowland,Not,No,95,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Lowland,Organic,No,96,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Lowland,NPK,Yes,100,Kangkung,Viable,Good
37,200,46,28,5.8,4,Sandy,Lowland,Ammonium Sulfate,No,96,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Upland,Not,No,93,Corn,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Upland,Organic,No,86,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Upland,NPK,Yes,90,Kangkung,Viable,Good
37,200,46,28,5.8,4,Sandy,Upland,Ammonium Sulfate,No,91,Kangkung,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Slope,Not,No,81,Okra,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Slope,Organic,No,76,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Sandy,Slope,NPK,Yes,82,Corn,Viable,Good
37,200,46,28,5.8,4,Sandy,Slope,Ammonium Sulfate,No,77,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Lowland,Not,No,100,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Lowland,Organic,No,100,Okra,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Lowland,NPK,No,100,Okra,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Upland,Not,No,100,Sweet Potato,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Upland,Organic,No,100,Kangkung,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Upland,NPK,No,100,Sweet Potato,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Upland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Slope,Not,No,99,Corn,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Slope,Organic,No,100,Sweet Potato,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Slope,NPK,No,100,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Clay,Slope,Ammonium Sulfate,No,100,Okra,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Lowland,Not,No,100,Kangkung,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Lowland,Organic,Yes,100,Chili,Viable,Good
37,200,46,28,5.8,4,Loam,Lowland,NPK,No,100,Chili,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Upland,Not,No,100,Sweet Potato,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Upland,Organic,Yes,97,Sweet Potato,Viable,Good
37,200,46,28,5.8,4,Loam,Upland,NPK,No,96,Kangkung,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Upland,Ammonium Sulfate,No,95,Kangkung,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Slope,Not,No,89,Corn,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Slope,Organic,Yes,92,Chili,Viable,Good
37,200,46,28,5.8,4,Loam,Slope,NPK,No,93,Kangkung,Not Viable,Poor
37,200,46,28,5.8,4,Loam,Slope,Ammonium Sulfate,No,86,Corn,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Lowland,Not,No,100,Chili,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Lowland,Organic,No,100,Chili,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Lowland,NPK,Yes,100,Kangkung,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Upland,Not,No,100,Chili,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Upland,Organic,No,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Upland,NPK,Yes,95,Chili,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Upland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Slope,Not,No,92,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Slope,Organic,No,90,Corn,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Slope,NPK,Yes,94,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Sandy,Slope,Ammonium Sulfate,No,89,Kangkung,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Lowland,Not,No,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Lowland,Organic,No,100,Okra,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Lowland,NPK,No,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Upland,Not,No,100,Corn,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Upland,Organic,No,100,Corn,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Upland,NPK,No,100,Okra,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Upland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Slope,Not,No,100,Kangkung,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Slope,Organic,No,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Slope,NPK,No,100,Corn,Not Viable,Poor
38,220,52,32,4.9,5,Clay,Slope,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Lowland,Not,No,100,Chili,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Lowland,Organic,Yes,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Lowland,NPK,No,100,Corn,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Lowland,Ammonium Sulfate,No,100,Kangkung,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Upland,Not,No,100,Sweet Potato,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Upland,Organic,Yes,100,Kangkung,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Upland,NPK,No,100,Kangkung,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Upland,Ammonium Sulfate,No,100,Corn,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Slope,Not,No,100,Corn,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Slope,Organic,Yes,95,Kangkung,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Slope,NPK,No,100,Kangkung,Not Viable,Poor
38,220,52,32,4.9,5,Loam,Slope,Ammonium Sulfate,No,96,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Lowland,Not,No,98,Okra,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Lowland,Organic,No,94,Okra,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Lowland,NPK,Yes,98,Chili,Viable,Good
39,190,48,29,5.6,4,Sandy,Lowland,Ammonium Sulfate,No,99,Okra,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Upland,Not,No,88,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Upland,Organic,No,87,Corn,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Upland,NPK,Yes,80,Kangkung,Viable,Good
39,190,48,29,5.6,4,Sandy,Upland,Ammonium Sulfate,No,81,Corn,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Slope,Not,No,78,Corn,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Slope,Organic,No,74,Kangkung,Not Viable,Poor
39,190,48,29,5.6,4,Sandy,Slope,NPK,Yes,79,Corn,Viable,Good
39,190,48,29,5.6,4,Sandy,Slope,Ammonium Sulfate,No,71,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Lowland,Not,No,100,Kangkung,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Lowland,Organic,No,100,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Lowland,NPK,No,100,Okra,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Lowland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Upland,Not,No,100,Okra,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Upland,Organic,No,100,Corn,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Upland,NPK,No,100,Corn,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Upland,Ammonium Sulfate,No,100,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Slope,Not,No,99,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Slope,Organic,No,91,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Slope,NPK,No,91,Sweet Potato,Not Viable,Poor
39,190,48,29,5.6,4,Clay,Slope,Ammonium Sulfate,No,97,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Lowland,Not,No,100,Okra,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Lowland,Organic,Yes,100,Corn,Viable,Good
39,190,48,29,5.6,4,Loam,Lowland,NPK,No,100,Okra,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Lowland,Ammonium Sulfate,No,100,Sweet Potato,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Upland,Not,No,94,Okra,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Upland,Organic,Yes,95,Corn,Viable,Good
39,190,48,29,5.6,4,Loam,Upland,NPK,No,98,Sweet Potato,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Upland,Ammonium Sulfate,No,96,Corn,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Slope,Not,No,80,Kangkung,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Slope,Organic,Yes,86,Okra,Viable,Good
39,190,48,29,5.6,4,Loam,Slope,NPK,No,83,Chili,Not Viable,Poor
39,190,48,29,5.6,4,Loam,Slope,Ammonium Sulfate,No,90,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Lowland,Not,No,50,Chili,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Lowland,Organic,No,48,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Lowland,NPK,Yes,50,Corn,Viable,Fair
40,100,30,16,8.8,1,Sandy,Lowland,Ammonium Sulfate,No,55,Okra,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Upland,Not,No,40,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Upland,Organic,No,36,Okra,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Upland,NPK,Yes,43,Sweet Potato,Viable,Poor
40,100,30,16,8.8,1,Sandy,Upland,Ammonium Sulfate,No,38,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Slope,Not,No,30,Chili,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Slope,Organic,No,31,Sweet Potato,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Slope,NPK,Yes,28,Chili,Not Viable,Poor
40,100,30,16,8.8,1,Sandy,Slope,Ammonium Sulfate,No,26,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Lowland,Not,No,71,Sweet Potato,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Lowland,Organic,No,73,Kangkung,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Lowland,NPK,No,70,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Lowland,Ammonium Sulfate,No,66,Sweet Potato,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Upland,Not,No,57,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Upland,Organic,No,64,Kangkung,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Upland,NPK,No,62,Okra,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Upland,Ammonium Sulfate,No,63,Sweet Potato,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Slope,Not,No,53,Kangkung,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Slope,Organic,No,55,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Slope,NPK,No,45,Chili,Not Viable,Poor
40,100,30,16,8.8,1,Clay,Slope,Ammonium Sulfate,No,47,Chili,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Lowland,Not,No,60,Okra,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Lowland,Organic,Yes,59,Okra,Viable,Good
40,100,30,16,8.8,1,Loam,Lowland,NPK,No,60,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Lowland,Ammonium Sulfate,No,65,Okra,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Upland,Not,No,46,Chili,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Upland,Organic,Yes,47,Okra,Viable,Fair
40,100,30,16,8.8,1,Loam,Upland,NPK,No,50,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Upland,Ammonium Sulfate,No,47,Chili,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Slope,Not,No,40,Chili,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Slope,Organic,Yes,45,Kangkung,Viable,Fair
40,100,30,16,8.8,1,Loam,Slope,NPK,No,38,Corn,Not Viable,Poor
40,100,30,16,8.8,1,Loam,Slope,Ammonium Sulfate,No,37,Okra,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Lowland,Not,No,60,Corn,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Lowland,Organic,No,56,Corn,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Lowland,NPK,Yes,56,Corn,Viable,Good
41,110,32,17,8.5,1,Sandy,Lowland,Ammonium Sulfate,No,60,Sweet Potato,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Upland,Not,No,43,Chili,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Upland,Organic,No,40,Chili,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Upland,NPK,Yes,43,Chili,Viable,Poor
41,110,32,17,8.5,1,Sandy,Upland,Ammonium Sulfate,No,43,Chili,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Slope,Not,No,36,Corn,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Slope,Organic,No,33,Okra,Not Viable,Poor
41,110,32,17,8.5,1,Sandy,Slope,NPK,Yes,36,Chili,Viable,Poor
41,110,32,17,8.5,1,Sandy,Slope,Ammonium Sulfate,No,38,Okra,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Lowland,Not,No,72,Okra,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Lowland,Organic,No,77,Kangkung,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Lowland,NPK,No,77,Okra,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Lowland,Ammonium Sulfate,No,74,Sweet Potato,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Upland,Not,No,63,Kangkung,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Upland,Organic,No,69,Sweet Potato,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Upland,NPK,No,64,Okra,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Upland,Ammonium Sulfate,No,62,Sweet Potato,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Slope,Not,No,53,Kangkung,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Slope,Organic,No,51,Kangkung,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Slope,NPK,No,52,Kangkung,Not Viable,Poor
41,110,32,17,8.5,1,Clay,Slope,Ammonium Sulfate,No,51,Sweet Potato,Not Viable,Poor
41,110,32,17,8.5,1,Loam,Lowland,Not,No,67,Chili,Not Viable,Poor
41,110,32,17,8.5,1,Loam,Lowland,Organic,Yes,65,Kangkung,Viable,Good
41,110,32,17,8.5,1,Loam,Lowland,NPK,No,67,Corn,Not Viable,Poor
41,110,32,17,8.5,1,Loam,Lowland,Ammonium Sulfate,No,61,Chili,Not Viable,Poor
41,110,32,17,8.5,1,Loam,Upland,Not,No,52,Chili,Not Viable,Poor
41,110,32,17,8.5,1,Loam,Upland,Organic,Yes,52,Kangkung,Viable,Fair
41,110,32,17,8.5,1,Loam,Upland,NPK,No,59,Corn,Not Viable,Poor
